filename,date,PERSON,GPE,ORGANIZATION,MONEY,TIME
1101242430180,2004-11-05,"['Anita Posse', 'Crystal Felman', 'Dave Charvet', 'Jack Maxwell', 'Jaime Estrada', 'Jim Sewell', 'John Myers', 'Mike Bren']","['Alderwood', 'County', 'GRANDVIEW']","['City', 'Compass High School', 'Council', ""G'view Council"", 'Grandview City Council Briefs', 'Grandview Police', 'Hawk Press Inc.']","['$ 1.1 million', '$ 9,870', '$ 987,029']",['night']
1101162470951,2004-11-05,"['Bob Story', 'Coach Mark Marro', 'Greg Gilleland', 'Noe Zamarron', 'Tony Cantu']","['Alderwood', 'Central Washington Athletic Conference', 'Ellensburg', 'Naches']","['High School', 'Mid- Valley League', 'The Rangers', 'Webmaster Copyright Hawk Press Inc.']",[],['last night']
1101162453889,2004-11-08,"['Deb Heintz', 'Ellie Olmsen', 'Robert Wample']","['Calif.', 'Fresno', 'GRANDVIEW']","['California State University', 'Grandview Church', 'Grape', 'Washington State Grape Society', 'Washington State University', 'Webmaster Copyright Hawk Press Inc.']",[],['1 : 15 p.m.']
1101242429898,2004-11-08,"['Angie Cabrera', 'Ellie Olmsen', 'Grandview Coach John LaFever', 'Greyhounds', 'Mari Cornejo', 'Senior Valentina Solis']","['District', 'Ephrata', 'Grandview', 'Ki-Be', 'State', 'Steilacoom']",['Hawk Press Inc.'],[],[]
1101162453655,2004-11-08,[],['Alderwood'],"['Office of Teaching and Learning', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162454389,2004-11-08,"['Bob Story', 'Brandon Artz', 'Brenden Kaermingk', 'Frank Medina', 'Grandview Coach Dustin Lamb', 'James Vela', 'Kevin Concienne', 'Othello', 'Silas Hansen']","['District', 'East Valley', 'Grandview', 'Omak', 'State']","['Grandview High School', 'Webmaster Copyright Hawk Press Inc.']",[],['night']
1101162454123,2004-11-08,"['Alex Zavala', 'Bob Story', 'Harris', 'Moises Gutierrez', 'Pablo Sanchez', 'Ray', 'Ryan', 'Search']","['Central Washington', 'Entiat', 'Mabton', 'Ritzville', 'State']","['League', 'Mabton High School', 'The Vikings', 'Webmaster Copyright Hawk Press Inc.', 'the Broncos']",[],['night']
1101162453186,2004-11-09,"['Bob Johnson', 'Bruce Epps', 'Carol Stone', 'Councilmen Jim Sarducci', 'Councilmen Tom Seeger', 'Councilwoman Jennie Angel', 'Farmer', 'John Panni', 'John Torch', 'Law', 'Pro- tem George Greenway', 'Raul Martinez', 'Rex Luthor']","['Alderwood', 'City of Alderwood', 'Monson']","['City Council', 'Council', 'Justice Center', 'Webmaster Copyright Hawk Press Inc.']","['$ 1,000', '$ 195,556', '$ 2.2 million', '$ 2.71', '$ 3', '$ 3.1334', '$ 625,970']",['night']
1101162452686,2004-11-09,"['Arie Van Wingerden', 'Jamie Smart', 'Nguyen']","['Alderwood', 'America', 'Bac', 'Lower Valley', 'New York State', 'Thuha', 'Vietnam', 'West Coast']","['Community Hospital', 'Idaho State University', 'University', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101242429430,2004-11-09,"['Anita Posse', 'Ellie Olmsen', 'Jim Sewell', 'John Myers', 'Mike Bren']","['Alderwood', 'GRANDVIEW', 'Grandview City']","['City', 'Council', 'Grandview City Council', 'Grandview Council', 'Grandview Police Department', 'Hawk Press Inc.']","['$ 1,700', '$ 132,010', '$ 154,790', '$ 190,000', '$ 20,000', '$ 20,850', '$ 27,750', '$ 28,560', '$ 29,740', '$ 59,090', '$ 60,880', 'about $ 5,000', 'more than $ 22,000', 'more than $ 80,000']","['5 : 30 p.m.', 'night']"
1101162452967,2004-11-09,"['Arlo Waggoner', 'Auguste', 'Mel Sacher']","['Alderwood', 'Barnum', 'Waldo']","['Bailey Clown College', 'Beauty Academy', 'Clown', 'Webmaster Copyright Hawk Press Inc.']",[],"['Last night', 'last night', 'night']"
1101242429133,2004-11-09,"['Guild', 'Rex Luthor', 'Tom Rockford']","['Alderwood', 'East Edison Avenue']","['Alderwood Police', 'City Council Briefs', 'Council', 'Hawk Press Inc.', 'Mariscos Playa Azul Restaurant']",[],['night']
1101163941163,2004-12-03,"['Albert Smith', 'Hope']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941111,2003-12-04,"['Albert Smith', 'Sidney J. Harris']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941059,2002-12-06,['Albert Smith'],['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941164,2004-12-10,['Albert Smith'],['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941112,2003-12-11,"['Albert Smith', 'Elisabeth Kubler-Ross']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941060,2002-12-13,"['Albert Smith', 'Georg Christoph Lichtenberg']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941165,2004-12-17,"['Albert Smith', 'Hope', 'Le Discours de la Methode', 'Rene Descartes']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941113,2003-12-18,"['Albert Smith', 'W. C. Fields']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941061,2002-12-20,"['Albert Smith', 'Ralph Waldo Emerson']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163939920,2003-12-22,"['Councilwoman Jennie Angel', 'Dave Fonfara', 'Jeff Matson', 'John Panni', 'Monica Weyhe', 'Pro- tem George Greenway']","['Alderwood', 'Grandview', 'Lower Valley', 'Mabton', 'Upper Valley', 'Yakima', 'Yakima County']","['City', 'City Council', 'Council', 'Webmaster Copyright Hawk Press Inc.']","['$ 1,000', '$ 100,000', '$ 115,000', '$ 115,500', '$ 140,000', '$ 145,630', '$ 235,000', '$ 365,290', '$ 369,825', '$ 50,000', '$ 98,000']","['last night', 'night']"
1101163940154,2003-12-22,"['Melissa Browning', 'Moore', 'Nancy', 'Wade Drysdale']","['Alderwood', 'Spokane', 'Yakima County']","['Community Accountability Board', 'High School', 'Neighborhood Accountability Board', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163939436,2003-12-23,"['Amber Gonzalez', 'Amy Kilian', 'Dan Thomas', 'Josh Barr', 'Mitch Lathen', 'Stacey Gorski', 'jSmart@hawkpress.com Jamie Smart']","['Alderwood', 'East Valley', 'State', 'Yakima']","['AHS', 'ESD', 'Educational Service District 105 Knowledge Bowl', 'High School Knowledge Bowl', 'Highland High School', 'Webmaster Copyright Hawk Press Inc.']",[],['3 : 30 p.m.']
1101163939670,2003-12-23,"['Dolores Howe', 'Jamie Smart', 'Kristina Platsman', 'Linda Martin']","['Alderwood', 'Clara']","['High School Auditorium', 'Martin School of Dance', 'Webmaster Copyright Hawk Press Inc.']",[],['night']
1101243577468,2003-12-24,"['Arnold', 'Charles Kennedy', 'Chris', 'Claude Luther', 'Diane Jones', 'Doris Kennedy', 'Edward Levi', 'Elston Kennedy', 'Gilbert Fosbinder', 'Hillary Nesary', 'Jeanelle', 'Jeaneva Hallett', 'Joe', 'Joleen Buckingham', 'Joseph Luther', 'Kendra', 'LETA MARIE BLOOMFIELD', 'LeRoy Fosbinder', 'Lee', 'Leo Luther', 'Leta Marie Bloomfield, 84', 'Leycester Fosbinder', 'Loretta', 'Loretta Jean Worms', 'Mallory Jones', 'Mary Ellen', 'Matthew Hallett', 'Nancy Gates', 'Norman Luther', 'Orville', 'Orville Lee Luther', 'Orville Lee Luther, 74', 'Owen Luther', 'Raelynn Nesary', 'Ray', 'Shannon Luther', 'Simmons', 'Susie', 'Tomi Luther', 'Vera Barbour', 'Wes Hallett']","['Alderwood', 'Bickleton', 'Calif.', 'Colo.', 'Eldorado Springs', 'Elsie', 'Fleming', 'Grandview', 'Granger', 'Hanford', 'Jones Funeral Home', 'Kansas City', 'Lower Valley', 'Memorial Gardens', 'Memorial Park', 'Mo.', 'Mont.', 'Neb.', 'Nebraska', 'North Plate', 'Rowley', 'Sterling', 'Tacoma', 'Valley', 'Zillah']","['Cristie', 'Hawk Press Inc.', 'Liberty Methodist Church', 'Luther Company', 'ORVILLE LEE LUTHER', 'Operating Engineers']",[],"['10 : 30 a.m.', '10 a.m.', '6 p.m.', '8 p.m.']"
1101163921779,2003-12-24,"['Bill Harris', 'Bond', 'Cloe and Roger K. Garrison', 'Don Miller', 'Doris Matson', 'Dottie Cervantes']","['Alderwood', 'Hawaii', 'Santa']","['Daily News', 'Fire Department', 'School District', 'Washington Elementary School', 'Webmaster Copyright Hawk Press Inc.']",['$ 1.61'],[]
1101163939201,2003-12-24,"['Arnold Classic', 'Arnold Schwarzenegger', 'Bill Gillespie', 'Joe Luther', 'John Panni']","['California', 'Las Vegas', 'Norway', 'Ore.', 'Portland', 'miss']","['Deadlift Championship', 'Riviera Hotel', 'Seattle Seahawks', 'Twinlab World Bench Press', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163925232,2003-12-24,"['Bill Harris', 'Cloe and Roger K. Garrison', 'Don Miller', 'Doris Matson', 'Dottie Cervantes']","['Alderwood', 'Hawaii', 'Santa']","['Daily News', 'Fire Department', 'Forum', 'School District', 'Washington Elementary School', 'Webmaster Copyright Hawk Press Inc.']",['$ 1.61'],[]
1101243577859,2003-12-24,"['Harrison Hill', 'Ida Belle', 'Melissa Browning']","['Alderwood', 'North Avenue']","['City Council', 'Hawk Press Inc.']",[],[]
1101163938951,2003-12-24,"['Alex Navarro', 'Crysti Greenway', 'Elizabeth', 'Eve', 'Geoff Black', 'Herb Fairbanks', 'Jack Emler', 'Jeremy Snyder', 'Marty Clemmens', 'Mary', 'Mary and Terry Pearson', 'Rick', 'Rick and Mary Melendrez', 'Saddam Hussein', 'Second Class', 'Second Lieutenant Crysti Greenway, 30', 'Snyder, 24', 'jSmart@hawkpress.com Jamie Smart']","['Alderwood', 'Baghdad', 'Fort', 'Fort Benning', 'Fort Bragg', 'Fort Eustis', 'Fort Hood', 'Georgia', 'Grandview', 'Granger', 'Iraq', 'Kuwait', 'Lower Valley', 'Mosul', 'N.C', 'Pearl Harbor', 'Persian Gulf', 'Second', 'South Carolina', 'Texas', 'U.S.', 'Virginia']","['81st Brigade', 'Army', 'Chemical Company', 'Chris Melendrez', 'Daily News', 'Fort Stewart', 'National Guard', 'Navy', 'SunnyView VFW Post', 'U.S. Army', 'Washington State University', 'Webmaster Copyright Hawk Press Inc.']",[],['morning']
1101163922764,2003-12-24,"['Aaron Bones-an', 'Bob Story', 'Bob Story,can', 'Bobby P.S', 'Dan Newhouse-a', 'Dave Fonfara-smooth', 'Dean Wagenaar-a', 'Dear Santa', 'Errol Brown-ditto', 'George Greenway-the', 'Greg Schlieve-100', 'Ivan White-a', 'Jeff Bender-next', 'Jennie Angel-a', 'Jim Honeyford-the', 'Kelly', 'Marshall Doak-the', 'Peyton Manning-a', 'Rex Luthor-a', 'Roy Anciso-an', 'Scott Galbraith-at', 'Steve Urrutia-a', 'Tom Lathen-a', 'Tom Seeger-a', 'Washington State Migrant Council-the']","['Alderwood', 'Chelan', 'District', 'Iraq', 'John Torch-a', 'Olympia', 'Valley', 'Yakima', 'Zillah']","['Central Washington PGA Pro- Am Series', 'Daily News', 'Fantasy League', 'Webmaster Copyright Hawk Press Inc.']",[],['night']
1101163922014,2003-12-24,"['Bill Harris', 'Bond', 'Cloe and Roger K. Garrison', 'Don Miller', 'Doris Matson', 'Dottie Cervantes']","['Alderwood', 'Hawaii', 'Santa']","['Daily News', 'Fire Department', 'School District', 'Washington Elementary School', 'Webmaster Copyright Hawk Press Inc.']",['$ 1.61'],[]
1101163922529,2003-12-24,"['Cheryl Summers', 'Donna Matthews', 'Dwight Grimmer', 'Ellie Olmsen', 'Noel', 'Wrangel']","['Alaska', 'Bickleton', 'Europe', 'Granger', 'Mabton', 'North Pole', 'North Pole...Alaska', 'Santa', 'Santa Claus', 'United States', 'Yakima', 'Yakima Valley']","['Lions Club', 'Mabton Post Office', 'North Pole Badgers Lions Club', 'North Pole Middle School', 'Post', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Post Office']",[],[]
1101163941166,2004-12-24,"['Albert Smith', 'Stephen']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941114,2003-12-25,"['Albert Smith', 'Marlene Dietrich']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],['four a.m.']
1101243556046,2003-12-26,"['Ben Ratliff', 'Drew Pierson', 'Erik Kertes', 'Phil Parisot', 'Sara Gazarek', 'Wylie']","['Alderwood', 'SEATTLE', 'YAKIMA']","['Hawk Press Inc.', 'New York Times', 'University of Southern Cal', 'Valley Museum', ""Yakima's Stone Church""]","['$ 16', '$ 6']",['7 : 30 p.m.']
1101163921545,2003-12-26,"['Alfred Newhouse', 'Brent Cleghorn', 'Carlos Maya III', 'Councilman Jennie Angel', 'Maya', 'Samuel T. Martinez']","['Alderwood', 'Pasco']","['Chamber of Commerce', 'Daily News', 'Forum', 'Hispanic Chamber of Commerce', 'Pasco Hispanic Chamber', 'School District', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101243556468,2003-12-26,"['Dave Fonfara', 'Everett', 'Marshall Doak', 'Seeger']","['Alderwood', 'City of Alderwood', 'Eastern Washington', 'Lower Valley', 'Puget Sound', 'Valley']","['Association', 'Boeing Company', 'Chamber of Commerce', 'Foundation', 'Hawk Press Inc.']",[],[]
1101243534343,2003-12-26,"['Red Deer', 'Richard Lacey', 'Stephen Churchill', 'Stephen Churchill, 19']","['Alberta', 'Alderwood', 'Belgium', 'Canada', 'Germany', 'Iowa', 'Japan', 'Spain', 'United Kingdom', 'United States', 'Vermont']","['BSE', 'Bovine Spongiform Encephalophathy', 'Hawk Press Inc.', 'United States Department of Agriculture', 'United States Food and Drug Administration']",[],[]
1101243556874,2003-12-26,"['Hart Beat', 'Jamie Smart']",['Alderwood'],"['Hawk Press Inc.', 'VFW Post']",[],['morning']
1101243555624,2003-12-26,"['Arnold', 'Arnold �Joe� Luther', 'Chris', 'Claude Luther', 'Diane Jones', 'Edward Levi', 'Ethel Stamper', 'Herman Oscar Turley', 'Herman Oscar Turley, 95', 'Hillary Nesary', 'Jeanelle', 'Jeaneva Hallett', 'Joleen Buckingham', 'Joseph', 'Joseph Luther', 'Kendra', 'Lee', 'Leo Luther', 'Loretta', 'Loretta Jean Worms', 'Mallory Jones', 'Matthew Hallett', 'Nancy Gates', 'Norman Luther', 'Orville', 'Orville Lee Luther', 'Orville Lee Luther, 74', 'Owen Luther', 'Raelynn Nesary', 'Ray', 'Shannon Luther', 'Simmons', 'Susie', 'Tomi Luther', 'Turley�s', 'Vera Barbour', 'Verna Hill']","['Alderwood', 'Bickleton', 'Eldorado Springs', 'Grandview', 'Granger', 'Hanford', 'Jones Funeral Home', 'Kansas City', 'Lower Valley', 'Memorial Gardens', 'Mo.', 'Mont.', 'Powell', 'Prosser', 'Tacoma', 'Zillah']","['Cristie', 'Hawk Press Inc.', 'Liberty Methodist Church', 'Luther Company', 'Myrtle', 'ORVILLE LEE LUTHER', 'Operating Engineers', 'WES Hallett']",[],"['10 a.m.', '8 p.m.']"
1101163941062,2002-12-27,['Albert Smith'],"['Alderwood', 'Omega']",['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163941010,2001-12-28,"['Albert Smith', 'Julius Caesar']","['Alderwood', 'Brutus']",['Webmaster Copyright Hawk Press Inc.'],[],[]
1101243534062,2002-12-29,"['Melissa Browning', 'Ron DeHaven']","['Alberta', 'Alderwood', 'Canada', 'Eastport', 'Idaho', 'Mabton', 'Mattawa', 'Moses Lake', 'United States']","['BSE', 'Hawk Press Inc.', 'U.S. Department of Agriculture']",[],"['morning', 'this morning']"
1101243533827,2003-12-29,"['Ken Petersen', 'Melissa Browning', 'Ore. Petersen', 'Stephen Sundlof', 'Vern']","['Alaska', 'California', 'Centralia', 'Clackamas', 'Guam', 'Hawaii', 'Idaho', 'Interstate Meat Distributors', 'Montana', 'Nevada', 'Ore.', 'Oregon', 'Portland', 'U.S.', 'Washington', 'Willamette Valley']","['BSE', 'Drug Administration Center for Veterinary Medicine', 'FDA', 'Food', 'Hawk Press Inc.', 'United States Department of Agriculture Food Safety Inspection Service']","['10,000 pounds']",[]
1101243533593,2003-12-29,"['Dean Stokes', 'Gary Hooks', 'Gene Vosberg', 'Jamie Smart', 'Jerrianne Mata', 'Jim Thompson', 'Marie']","['Alderwood', 'Lower Valley', 'Spokane', 'Valley', 'Washington']","['Burger Ranch Restaurant', 'Hawk Press Inc.', 'Sunny Spot Restaurant', 'WRA', 'Washington Department of Labor and Industries', 'Washington Restaurant Association']","['$ 6.90', '$ 6.90 to $ 7.16', '$ 7.16']",[]
1101243533312,2003-12-29,"['Agusta Okerstrom', 'Agustin', 'Augusta and Edna Okerstrom', 'Candelaria Alcazar-Gonzalez', 'Candelaria Alcazar-Gonzalez, 43', 'Cindy Larios', 'Clementina Gonzalez', 'Clinton', 'Donna Feldman', 'Edna', 'Edwin Okerstrom', 'Florence Ellen Okerstrom', 'Florence Ellen Okerstrom, 87', 'Gary', 'Genaro Alcazar', 'Gus Delmonico', 'James Forrest Maulden, 85', 'James L.', 'Martha Pearl ( Nugent ) Maulden', 'Okerstrom�s', 'Vicente', 'Wanda Clark']","['Alderwood', 'Calif.', 'California', 'Golden Agers', 'Grandview', 'Grandview Healthcare', 'Jones Funeral Home', 'Kennewick', 'La.', 'Lower Valley', 'Mass', 'Medford', 'Memorial Gardens', 'Mexico', 'Naches', 'Ohio', 'Ore.', 'San Carlos', 'Spokane', 'Tacoma', 'Trout', 'Valley', 'Visalia', 'WA', 'Walla Walla', 'Washington', 'White Salmon', 'southern England']","['American Cancer Society', 'Bothel', 'Candidate School', 'Christian School', 'Church', 'Grandview Healthcare Center', 'Hawk Press Inc.', 'Kennewick General Hospital', 'Perham Fruit Corporation', 'Saints', 'Shriners Children�s Hospital', 'St. Joseph Catholic Church', 'Toppenish High School', 'U.S. Army', 'Washington State College']",[],"['10 a.m.', '11 a.m.', '5 p.m.', '6 p.m.', '8 p.m.', '9 a.m.']"
1101163921248,2003-12-29,['Dave Charvet'],"['East Fourth Street', 'East Wine Country Road', 'Grandview']","['Anderson Equipment Company', 'Blehyl Farm Service', 'Grandview Police Department', 'Webmaster Copyright Hawk Press Inc.']",[],"['3 : 36 a.m.', 'morning']"
1101243533077,2002-12-30,"['Anna Cherry', 'Holstein', 'Melissa Browning', 'Ron DeHaven', 'Stephen Sundlof']","['Alderwood', 'Canada', 'Mabton', 'North America', 'United States']","['Animal and Plant Health Inspection Service', 'BSE', 'Food and Drug Administration', 'Hawk Press Inc.', 'United States Department of Agriculture']",[],['morning']
1101163920951,2003-12-30,"['Bill', 'Ellie Olmsen', 'Gloria', 'Mark and Renee Nelson', 'Wayne', 'Wayne Mandrell']","['Alderwood', 'Angus', 'Grandview', 'Lester Road']","['4-H', 'American Angus Association', 'FFA', 'High School', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101243532843,2003-12-30,"['Jamie Smart', 'John Top']","['Alderwood', 'Lower Valley', 'TOPPENISH', 'United States', 'Valley']","['Hawk Press Inc.', 'Toppenish Livestock Commission']",[],[]
1101243513015,2003-12-31,['Loran Hickton'],"['Alderwood', 'Salmon Creek Public Relations', 'Vancouver']","['BSE', 'Food and Drug Administration', 'Forum', 'Hawk Press Inc.', 'President & CEO', 'U.S. Department of Agriculture']",[],[]
1101243532593,2003-12-31,"['Ann M. Veneman', 'Melissa Browning']","['Alberta', 'Canada', 'United States']","['Agriculture', 'BSE', 'Food Safety Inspection Service', 'Hawk Press Inc.']",[],[]
1101163905998,2003-12-31,"['Jamie Smart', 'Kevin Chase']",['Mabton'],"['Mabton School District', 'Webmaster Copyright Hawk Press Inc.']","['$ 1,000', '$ 1.69', '$ 1.93', '$ 195,000', '$ 695,778']",[]
1101163905764,2003-12-31,['Jim Rivard'],['Alderwood'],"['Alderwood Police', 'Department', 'Student Resource', 'Webmaster Copyright Hawk Press Inc.']","['$ 1,000']",[]
1101243532358,2003-12-31,"['Ann M. Veneman', 'Melissa Browning', 'Ron DeHaven']","['Alderwood', 'Europe', 'U.S.']","['Agriculture', 'BSE', 'Hawk Press Inc.', 'United States Department of Agriculture']",[],"['10 a.m.', 'early evening', 'next morning']"
1101163941167,2004-12-31,"['Albert Smith', 'Emanuel Swedenborg', 'Hope']",['Alderwood'],['Webmaster Copyright Hawk Press Inc.'],[],[]
1101163888935,2003-12-07,"['Carl Elias Stinson', 'Chris Chennell', 'Christy', 'Christy and John Coulston', 'Cindy Stinson-Chennell', 'Cynthia Graham Stinson', 'Della', 'Della Joy Matthew', 'Della Joy Matthew Stinson', 'Dora Christine', 'Dora Christine Martinez', 'Jane Stinson', 'Jessica and Andrew Stinson', 'Kyle and Corey Madden', 'Man', 'Mark', 'Mark and Celia Stinson', 'Mildred and Libby Chennell', 'OBITUARY CARL HOWARD STINSON Carl Howard Stinson', 'OBITUARY CARL HOWARD STINSON Carl Howard Stinson, 82', 'Stanley', 'Stanley Stinson']","['Africa', 'Alaska', 'Alderwood', 'Asia', 'Calif.', 'Dalles', 'Egypt', 'England', 'Europe', 'France', 'Germany', 'Kingston', 'McMinnville', 'Ore.', 'Pomona Mobile Home Park', 'Richland', 'Sonoma', 'South America', 'United States']","['Army Air Corps', 'Dalles Country Club', 'Dalles Elks Club', 'High School', 'Howard', 'Interstate Paving Company', 'Jaycees', 'Junior Chamber of Commerce', 'Oregon Asphalt Paving Association', 'Washington State University', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101243314341,2002-02-10,"['Holstein', 'John Panni', 'Othello', 'Ron DeHaven']","['Alberta', 'Alderwood', 'Boardman', 'Calmar', 'Canada', 'Connell', 'Idaho', 'Mabton', 'Mattawa', 'Ore.', 'Oregon', 'Quincy', 'Tenino', 'USDA', 'United Kingdom', 'United States', 'Washington']","['Advisory Committee for Foreign Animal and Poultry Diseases', 'Agency', 'Agriculture', 'Animal and Plant Health Inspection Service', 'BSE', 'Department', 'Food and Drug Administration', 'Hawk Press Inc.', 'International Review Subcommittee', 'Moxee', 'National Veterinary Services Laboratories', 'OIE', 'Subcommittee', 'Veterinary Services', 'World Organization for Animal Health']",[],[]
1101243314654,2002-02-10,"['Ace', 'City Councilman Tom Seeger', 'Councilman Alex de la Cruz', 'Councilman Alex de la Cruz, 21', 'Councilman Jim Sarducci', 'Councilwoman Jennie Angel', 'John Panni', 'Maria Partida', 'Police']","['Ace Hardware', 'Alderwood']","['Bank', 'Bill Bank', 'City Council', 'Council', 'Hawk Press Inc.']","['$ 1,000', '$ 500']",['last night']
